Region,area,bedrooms,name,price,url,where,Latitude,Longtitude,City
sby,1093ft2,2,Best price for an amazing 2 bedroom! @ Villas on the Blvd,3856,https://sfbay.craigslist.org/sby/apa/d/santa-clara-best-price-for-an-amazing-2/6858104193.html,santa clara,37.352041,-121.972489,santa clara
sby,,0,Shared 2Bed/1Bath Apartment Near Whole Foods Available For Rent!,950,https://sfbay.craigslist.org/sby/apa/d/san-jose-shared-2bed-1bath-apartment/6843063075.html,San Jose West,37.3293,-121.8339,east foothills
sby,915ft2,2,Cottage 2 Bedroom 1 bath near Public Transportation & Major Highways!,3749,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-cottage-2-bedroom-1-bath-near/6858103452.html,sunnyvale,37.38224,-122.045272,sunnyvale
sby,1300ft2,2,"Spacious Condo with Easy Access to Everything, Available Now",3250,https://sfbay.craigslist.org/sby/apa/d/san-mateo-spacious-condo-with-easy/6835367995.html,mountain view,37.568986,-122.331767,san mateo
sby,,0,Rooms available in 2Br shared apartment near Ace Hardware SV!,950,https://sfbay.craigslist.org/sby/apa/d/san-jose-rooms-available-in-2br-shared/6841493083.html,San Jose West,37.3476,-121.887,san jose
sby,1420ft2,3,Gorgeous 3 Bedroom Apartment Home! 1 month FREE!!!,3299,https://sfbay.craigslist.org/sby/apa/d/morgan-hill-gorgeous-3-bedroom/6858102548.html,morgan hill,37.1353,-121.6501,morgan hill
sby,1713ft2,3,Perfectly Located 3 Bed / 2.5 Bath San Jose Home @ Millsgate,3500,https://sfbay.craigslist.org/sby/apa/d/san-jose-perfectly-located-3-bed-25/6858079737.html,san jose east,37.322566,-121.849638,san jose
sby,680ft2,1,Beautiful Apt w/detached Garage! Don't miss this rent special!,2472,https://sfbay.craigslist.org/sby/apa/d/san-jose-beautiful-apt-detached-garage/6858099103.html,san jose north,37.402886,-121.881552,milpitas
sby,300ft2,1,Furnished Queen Studio- All Utilities Included !!,2562,https://sfbay.craigslist.org/sby/apa/d/santa-clara-furnished-queen-studio-all/6858097520.html,santa clara,37.426,-121.9736,milpitas
sby,901ft2,2,Serene Cozy 2bedroom/2bath w/Washer/Dryer Inside! Pool/Spa/Fitness!,2585,https://sfbay.craigslist.org/sby/apa/d/morgan-hill-serene-cozy-2bedroom-2bath/6858097468.html,morgan hill,37.123767,-121.65224,morgan hill
sby,830ft2,2,"Private bike lockers,covered parking, wood flrs, 3 pools",2895,https://sfbay.craigslist.org/sby/apa/d/santa-clara-private-bike-lockerscovered/6858095517.html,santa clara,37.357018,-121.997406,sunnyvale
sby,,1,ROSE GARDEN Large One Bedroom open floor plan GATED complex (Park),1795,https://sfbay.craigslist.org/sby/apa/d/san-jose-rose-garden-large-one-bedroom/6858095449.html,willow glen / cambrian,37.327841,-121.916667,san jose
sby,701ft2,1,Love Where You Live In This D/stairs 1 Bedroom 1 Bath Apartment Home!,2494,https://sfbay.craigslist.org/sby/apa/d/morgan-hill-love-where-you-live-in-this/6858094937.html,morgan hill,37.123767,-121.65224,morgan hill
sby,,1,Large ONE Bed One Bath Up Stairs Down Town Willow Glenn w Pool (Lester,1995,https://sfbay.craigslist.org/sby/apa/d/san-jose-large-one-bed-one-bath-up/6852772966.html,willow glen / cambrian,37.310345,-121.904941,san jose
sby,1045ft2,2,Gorgeous 2 Bedroom  Apt with wood floors & stainless steel appliances,3395,https://sfbay.craigslist.org/sby/apa/d/santa-clara-gorgeous-2-bedroom-apt-with/6858093496.html,santa clara,37.357018,-121.997406,sunnyvale
sby,,1,UP STAIRS UNIT Large One Bedroom One Bath (Roe Will),1795,https://sfbay.craigslist.org/sby/apa/d/san-jose-up-stairs-unit-large-one/6851867198.html,san jose west,37.30587,-121.97206,campbell
sby,610ft2,0,Posh Living and Visually Stunning 1 bedroom available NOW!,3547,https://sfbay.craigslist.org/sby/apa/d/mountain-view-posh-living-and-visually/6858093271.html,mountain view,37.4056,-122.0775,mountain view
sby,1185ft2,2,Beautiful 2x2 with ALL Hardwood Floor. Special $99 deposit!,3355,https://sfbay.craigslist.org/sby/apa/d/san-jose-beautiful-2x2-with-all/6858092530.html,san jose north,37.410865,-121.941762,milpitas
sby,1850ft2,4,"4 bedrooms, 2 baths single family home",3650,https://sfbay.craigslist.org/sby/apa/d/san-jose-4-bedrooms-2-baths-single/6858092172.html,,37.414164,-121.864591,milpitas
sby,400ft2,0,"$1099, Studio, Newly Remodeled, Private Entrance,  on El Cajon Drive",1099,https://sfbay.craigslist.org/sby/apa/d/san-jose-1099-studio-newly-remodeled/6850847071.html,san jose south,37.283382,-121.830482,san jose
sby,598ft2,0,Amazing Studio with Hardwood Floors & Huge Courtyard Patio,2555,https://sfbay.craigslist.org/sby/apa/d/san-jose-amazing-studio-with-hardwood/6858091811.html,san jose north,37.412178,-121.942294,milpitas
sby,768ft2,1,"Spacious 1 Bed 1 Bath with Granite Counter tops, $250 Deposit",2860,https://sfbay.craigslist.org/sby/apa/d/campbell-spacious-1-bed-1-bath-with/6858091525.html,campbell,37.282221,-121.945505,campbell
sby,1534ft2,3,3 Bed/3.5 Bath Townhouse Near Great Mall Milpitas,3450,https://sfbay.craigslist.org/sby/apa/d/milpitas-3-bed-35-bath-townhouse-near/6846961977.html,milpitas,37.4352,-121.895,milpitas
sby,1064ft2,2,"Quick Walk to Shops & Dining! 2 bed 2 Bath, $250 Deposit",3266,https://sfbay.craigslist.org/sby/apa/d/campbell-quick-walk-to-shops-dining-2/6858091388.html,campbell,37.282221,-121.945505,campbell
sby,792ft2,1,"1x1 Apt with Pool View, move in today. Special $99 deposit!",2596,https://sfbay.craigslist.org/sby/apa/d/san-jose-1x1-apt-with-pool-view-move-in/6858091105.html,san jose north,37.4087,-121.9406,milpitas
sby,830ft2,2,"Gorgeous 2 bedroom- Fully equipped kitchen, wood flooring",2895,https://sfbay.craigslist.org/sby/apa/d/santa-clara-gorgeous-2-bedroom-fully/6858090829.html,santa clara,37.357018,-121.997406,sunnyvale
sby,840ft2,2,"Cool Pool, Total REMODEL, 2BR in Cupertino, Fully-equipped kitchen",2795,https://sfbay.craigslist.org/sby/apa/d/cupertino-cool-pool-total-remodel-2br/6856425869.html,cupertino,37.308206,-122.033456,cupertino
sby,828ft2,1,This Gorgeous 1BR/1BA Apartment Includes a Private Deck!,3200,https://sfbay.craigslist.org/sby/apa/d/san-jose-this-gorgeous-1br-1ba/6858090470.html,cupertino,37.320514,-122.023377,cupertino
sby,900ft2,2,You'll Love the Space and Convenience this 2BD/2BA Offers! Call Today!,2650,https://sfbay.craigslist.org/sby/apa/d/san-jose-youll-love-the-space-and/6858090259.html,san jose south,37.247843,-121.93103,campbell
sby,916ft2,1,Enjoy Luxury Living in a Gorgeous 1BD/1BA Condo! - REDUCED RATE!,2495,https://sfbay.craigslist.org/sby/apa/d/san-jose-enjoy-luxury-living-in/6858089473.html,san jose south,37.2458,-121.8306,san jose
sby,980ft2,1,Perfect Two Bedroom/Two Bathroom - Japantown location,3206,https://sfbay.craigslist.org/sby/apa/d/san-jose-perfect-two-bedroom-two/6858089421.html,san jose downtown,37.351916,-121.893713,san jose
sby,1156ft2,2,$99 deposit special on Beautiful Top Floor Two Bedroom,3279,https://sfbay.craigslist.org/sby/apa/d/san-jose-99-deposit-special-on/6858088797.html,san jose north,37.410865,-121.941762,milpitas
sby,897ft2,1,⭐ Large 1 Bedroom Ready for Immediate Move In! ⭐,3129,https://sfbay.craigslist.org/sby/apa/d/san-jose-large-1-bedroom-ready-for/6858088280.html,cupertino,37.322637,-122.030838,cupertino
sby,750ft2,1,Bottom Floor Corner Unit with Water Front View,2431,https://sfbay.craigslist.org/sby/apa/d/santa-clara-bottom-floor-corner-unit/6858087861.html,santa clara,37.3483,-121.9844,santa clara
sby,,1,Gorgeous granite counter tops,1720,https://sfbay.craigslist.org/sby/apa/d/san-jose-gorgeous-granite-counter-tops/6858034998.html,san jose downtown,37.3249,-121.9153,san jose
sby,845ft2,1,Home Is Where The ♥ Is!! 4 Weeks FREE!!,2629,https://sfbay.craigslist.org/sby/apa/d/san-jose-home-is-where-the-is-4-weeks/6858087419.html,san jose south,37.2458,-121.8306,san jose
sby,453ft2,1,"REMODELED, 1st floor 1BR 1BA apt, Spacious plan, Commute-friendly area",1850,https://sfbay.craigslist.org/sby/apa/d/san-jose-remodeled-1st-floor-1br-1ba/6853317445.html,san jose downtown,37.344641,-121.922367,san jose
sby,1300ft2,2,"Hard Wood Flooring, W/D Inside, 24/Hr Gym, $599 OFF!!!",3430,https://sfbay.craigslist.org/sby/apa/d/milpitas-hard-wood-flooring-d-inside-24/6858086461.html,milpitas,37.4352,-121.895,milpitas
sby,,2,2 Rooms Available (water and garbage included),2235,https://sfbay.craigslist.org/sby/apa/d/san-jose-2-rooms-available-water-and/6852476070.html,san jose west,37.3108,-121.9623,campbell
sby,763ft2,1,Park Kiely! A Perfect Place to call HOME! *utilities included*,2417,https://sfbay.craigslist.org/sby/apa/d/san-jose-park-kiely-perfect-place-to/6858084972.html,san jose west,37.320842,-121.975669,santa clara
sby,694ft2,1,❤ 1 Bedroom Coming in May! Great Location in the Heart of Cupertino! ❤,2914,https://sfbay.craigslist.org/sby/apa/d/cupertino-1-bedroom-coming-in-may-great/6858083783.html,cupertino,37.318,-122.0449,cupertino
sby,685ft2,1,Love Where You Live! Now Leasing!,3195,https://sfbay.craigslist.org/sby/apa/d/campbell-love-where-you-live-now-leasing/6858081095.html,campbell,37.283326,-121.944669,campbell
sby,888ft2,2,Campbell ---> LOOK & LEASE! ---> PRICE DROP! ---> MOVE IN READY!,2537,https://sfbay.craigslist.org/sby/apa/d/campbell-campbell-look-lease-price-drop/6854370108.html,Campbell,37.259648,-121.946869,campbell
sby,1005ft2,2,"Upstairs Location With Washer & Dryer, Storage Unit, Carport Included",3695,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-upstairs-location-with-washer/6855609273.html,cupertino,37.335938,-122.04541,cupertino
sby,693ft2,1,1X1 In Sunnyvale! Heated Pool/Spa & Underground Parking Garage!,2765,https://sfbay.craigslist.org/sby/apa/d/santa-clara-1x1-in-sunnyvale-heated/6858079536.html,sunnyvale,37.352556,-122.010405,sunnyvale
sby,1173ft2,2,Breath Taking 2Bed/2Bath With Large Patio-$500 Bonus!,3060,https://sfbay.craigslist.org/sby/apa/d/san-jose-breath-taking-2bed-2bath-with/6858066433.html,willow glen / cambrian,37.316841,-121.910966,san jose
sby,676ft2,1,Your Will Love This Ground Floor 1 Bedroom 1 Bath!,2454,https://sfbay.craigslist.org/sby/apa/d/santa-clara-your-will-love-this-ground/6858078283.html,sunnyvale,37.39024,-121.99267,sunnyvale
sby,,0,Lower Rates on our Spacious 2 Bedrooms! Limited Time Only!,2665,https://sfbay.craigslist.org/sby/apa/d/santa-clara-lower-rates-on-our-spacious/6858077945.html,cupertino,37.33461,-121.960773,santa clara
sby,910ft2,2,Welcome Home! New 2x2,3442,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-welcome-home-new-2x2/6858077262.html,sunnyvale,37.387396,-122.030876,sunnyvale
sby,,1,MOVE IN SPECIALS!!! - 1bd/1bth LOFT & FLAT - DOWNTOWN SAN JOSE!!,2500,https://sfbay.craigslist.org/sby/apa/d/san-jose-move-in-specials-1bd-1bth-loft/6858068242.html,san jose downtown,37.328087,-121.885012,san jose
sby,1046ft2,2,"Beautiful!! 3rd Floor 2 Bedroom 2 Bath, Available Now!",2807,https://sfbay.craigslist.org/sby/apa/d/beautiful-3rd-floor-2-bedroom-2-bath/6858076592.html,san jose south,37.275624,-121.848936,san jose
sby,1020ft2,2,Gorgeous Townhome Available Now! No Noise Above Or Below You,3027,https://sfbay.craigslist.org/sby/apa/d/santa-clara-gorgeous-townhome-available/6858076484.html,santa clara,37.356241,-122.00057,sunnyvale
sby,1081ft2,2,Beautiful 2X2 With A Pool View!!,3015,https://sfbay.craigslist.org/sby/apa/d/san-jose-beautiful-2x2-with-pool-view/6858075670.html,san jose south,37.2458,-121.8306,san jose
sby,759ft2,1,Live the dream at Turing! 1 Month Free Plus $2000 Visa Gift Card!,2816,https://sfbay.craigslist.org/sby/apa/d/san-jose-live-the-dream-at-turing-1/6858075661.html,milpitas,37.411674,-121.898987,milpitas
sby,1120ft2,2,You Are Sure To Love It!!! Book A Tour Today!!,3125,https://sfbay.craigslist.org/sby/apa/d/san-jose-you-are-sure-to-love-it-book/6858075591.html,san jose south,37.2458,-121.8306,san jose
sby,1120ft2,2,You Are Sure To Love It!!! Book A Tour Today!!,3125,https://sfbay.craigslist.org/sby/apa/d/san-jose-you-are-sure-to-love-it-book/6858075591.html,san jose south,37.2458,-121.8306,san jose
sby,1100ft2,2,1100 Square Feet! 2 bedroom 2 bathroom,3532,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-1100-square-feet-2-bedroom-2/6858075475.html,sunnyvale,37.387396,-122.030876,sunnyvale
sby,817ft2,1,Spacious 1 Bedroom Apartment Available Now At Vio!,2480,https://sfbay.craigslist.org/sby/apa/d/san-jose-spacious-1-bedroom-apartment/6858041855.html,san jose south,37.2458,-121.8306,san jose
sby,500ft2,0,OPEN HOUSE THURS 3:30-7:30PM! Spacious studio in a central location!,1995,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-open-house-thurs-pm-spacious/6845355666.html,sunnyvale,37.376773,-122.055455,sunnyvale
sby,467ft2,0,Studio - Pets Welcome  PRIVATE YARD Great Location Convenient,1890,https://sfbay.craigslist.org/sby/apa/d/san-jose-studio-pets-welcome-private/6858035965.html,san jose west,37.336741,-121.937268,santa clara
sby,800ft2,1,"Cyber café & conference room, Bicycle workshop, Pet park & dog wash",2985,https://sfbay.craigslist.org/sby/apa/d/san-jose-cyber-caf-conference-room/6858073892.html,san jose downtown,37.323641,-121.905818,san jose
sby,563ft2,0,Call Turing Home Today! Spring Specials!,2457,https://sfbay.craigslist.org/sby/apa/d/san-jose-call-turing-home-today-spring/6854810500.html,milpitas,37.411674,-121.898987,milpitas
sby,824ft2,1,One Bedroom Plus Den - Third Floor,2501,https://sfbay.craigslist.org/sby/apa/d/one-bedroom-plus-den-third-floor/6858073792.html,san jose south,37.275692,-121.849022,san jose
sby,863ft2,1,1Br Den In Luxury Urban Resort Style Community,3744,https://sfbay.craigslist.org/sby/apa/d/san-jose-1br-den-in-luxury-urban-resort/6858073742.html,san jose west,37.3163,-121.9356,campbell
sby,1077ft2,2,Modern and Luxurious 2 Bed 2 Bath Available May!,3311,https://sfbay.craigslist.org/sby/apa/d/santa-clara-modern-and-luxurious-2-bed/6858073633.html,san jose north,37.41276,-121.954642,milpitas
sby,295ft2,0,►☺Quiet. Beautiful. Convenient. Updated. All Studio Community.☺◄,1645,https://sfbay.craigslist.org/sby/apa/d/santa-clara-quiet-beautiful-convenient/6842321959.html,santa clara,37.353136,-121.98648,santa clara
sby,770ft2,1,"Walk to Apple, parks and grocery, top schools, private bike locker",2645,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-walk-to-apple-parks-and/6858073179.html,cupertino,37.335938,-122.04541,cupertino
sby,816ft2,1,Spring Special On Vacant Units!! Call For Details!!,2247,https://sfbay.craigslist.org/sby/apa/d/campbell-spring-special-on-vacant-units/6858072279.html,,37.2803,-121.9539,campbell
sby,759ft2,1,Exclusive One Bedroom in Japantown Location!,3006,https://sfbay.craigslist.org/sby/apa/d/san-jose-exclusive-one-bedroom-in/6858071562.html,san jose downtown,37.351916,-121.893713,san jose
sby,675ft2,1,"Access to Major Freeways, Airport, Downtown, and Onsite Dining",2715,https://sfbay.craigslist.org/sby/apa/d/san-jose-access-to-major-freeways/6858036884.html,san jose north,37.402611,-121.943418,milpitas
sby,910ft2,2,Top floor 2 Bedroom 1 Bathroom apartment for lease,3228,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-top-floor-2-bedroom-1/6858071202.html,sunnyvale,37.387396,-122.030876,sunnyvale
sby,740ft2,1,Stunning 1 Bed 1 Bath  Available SOON in Northern San Jose,2828,https://sfbay.craigslist.org/sby/apa/d/santa-clara-stunning-1-bed-1-bath/6858070242.html,san jose north,37.41276,-121.954642,milpitas
sby,600ft2,1,OPEN HOUSE THURS 3:30-7:30PM! One bedroom with lots of natural light!,2095,https://sfbay.craigslist.org/sby/apa/d/mountain-view-open-house-thurs-pm-one/6841575078.html,sunnyvale,37.381309,-122.05479,sunnyvale
sby,,3,LUSH LANDSCAPED COURTYARDS IN GORGEOUS SANTA CLARA COMMUNITY,2874,https://sfbay.craigslist.org/sby/apa/d/santa-clara-lush-landscaped-courtyards/6858069103.html,santa clara,37.357019,-121.956042,santa clara
sby,710ft2,1,Check Out Our 1 Bedroom Availability,2800,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-check-out-our-1-bedroom/6858068906.html,sunnyvale,37.384697,-122.032179,sunnyvale
sby,575ft2,1,"Open living space! Sparkling white kitchen, NEW flooring, 1BR 1BA apt",2095,https://sfbay.craigslist.org/sby/apa/d/san-jose-open-living-space-sparkling/6849949980.html,san jose west,37.306185,-121.966268,campbell
sby,1000ft2,3,3br/2ba mobile home now available! Come visit today!,2795,https://sfbay.craigslist.org/sby/apa/d/sunnyvale-3br-2ba-mobile-home-now/6836484866.html,sunnyvale,37.394633,-122.014933,sunnyvale
sby,612ft2,1,"Patios & Balconies, Bark Park, Stainless Steel Appliances, Heat, Pool",2295,https://sfbay.craigslist.org/sby/apa/d/san-jose-patios-balconies-bark-park/6858059906.html,san jose east,37.313816,-121.838805,san jose
sby,639ft2,1,Beautiful 1 Bedroom Available Now! Call Today To Schedule Tour!!,3314,https://sfbay.craigslist.org/sby/apa/d/los-gatos-beautiful-1-bedroom-available/6858067432.html,los gatos,37.2417,-121.9554,los gatos
sby,410ft2,0,Make This Studio Your Home!,2429,https://sfbay.craigslist.org/sby/apa/d/make-this-studio-your-home/6858066932.html,sunnyvale,37.387208,-122.030489,sunnyvale
sby,765ft2,1,"Relaxing Creek and Waterfalls, Great Location, Wood Floors, Pool",2545,https://sfbay.craigslist.org/sby/apa/d/san-jose-relaxing-creek-and-waterfalls/6858066672.html,santa clara,37.325429,-121.972061,santa clara
sby,1060ft2,2,"Close to Apple, granite counters, ceiling fan, dbl pane windows",3095,https://sfbay.craigslist.org/sby/apa/d/san-jose-close-to-apple-granite/6858066021.html,santa clara,37.325429,-121.972061,santa clara
sby,863ft2,2,2BR/1BA FREE AFTER SCHOOL PROGRAMS,2491,https://sfbay.craigslist.org/sby/apa/d/2br-1ba-free-after-school-programs/6858065441.html,san jose south,37.23673,-121.795961,san jose
sby,465ft2,1,Clean & Quiet Near Great America Pets OK,1990,https://sfbay.craigslist.org/sby/apa/d/santa-clara-clean-quiet-near-great/6858036936.html,santa clara,37.396511,-121.960536,santa clara
sby,800ft2,2,REDUCED DOWNSTAIRS 2 BDRM NEW FLOORS NEW WINDOWS,2150,https://sfbay.craigslist.org/sby/apa/d/gilroy-reduced-downstairs-2-bdrm-new/6858064165.html,gilroy,37.010668,-121.591358,gilroy
sby,800ft2,2,NEWLY REMODELED DOWNSTAIRS 2 BDRM,2245,https://sfbay.craigslist.org/sby/apa/d/gilroy-newly-remodeled-downstairs-2-bdrm/6858063886.html,gilroy,37.010771,-121.591315,gilroy
sby,700ft2,1,Spacious 1x1 Unit w/ Extra Storage Ready For Move-In,2337,https://sfbay.craigslist.org/sby/apa/d/campbell-spacious-1x1-unit-extra/6856346375.html,,37.2803,-121.9539,campbell
sby,800ft2,2,DOWNSTAIRS 2 BDRM BEAUTIFUL UPGRADE,2275,https://sfbay.craigslist.org/sby/apa/d/gilroy-downstairs-2-bdrm-beautiful/6858063618.html,gilroy,37.010873,-121.591229,gilroy
sby,,0,Immediate Move-in One Month Free !,1699,https://sfbay.craigslist.org/sby/apa/d/immediate-move-in-one-month-free/6858063094.html,san jose west,37.298742,-121.952795,campbell
sby,,1,Immediate Move-in One Month Free!,1850,https://sfbay.craigslist.org/sby/apa/d/immediate-move-in-one-month-free/6858062460.html,san jose west,37.298742,-121.952795,campbell
sby,,2,Immediate Move-in One Month Free!,2250,https://sfbay.craigslist.org/sby/apa/d/immediate-move-in-one-month-free/6858061800.html,san jose west,37.298742,-121.952795,campbell
sby,1406ft2,3,3x2 W/Attached Garage! Available For Move-In! Tour Today!,3596,https://sfbay.craigslist.org/sby/apa/d/san-jose-3x2-attached-garage-available/6858053031.html,san jose south,37.24136,-121.807047,san jose
